Year,Track,Driver,Team,Compound,TyreLife,Stint,Secs,IsPit,LapNumber
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,23.0,1.0,107.271,False,20.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,24.0,1.0,106.947,False,21.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,25.0,1.0,107.394,False,22.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,26.0,1.0,107.235,False,23.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,27.0,1.0,107.093,False,24.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,28.0,1.0,107.061,False,25.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,29.0,1.0,107.259,False,26.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,30.0,1.0,106.821,False,27.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,31.0,1.0,107.102,False,28.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,32.0,1.0,107.036,False,29.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,33.0,1.0,107.258,False,30.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,34.0,1.0,106.909,False,31.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,35.0,1.0,106.634,False,32.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,36.0,1.0,106.442,False,33.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,37.0,1.0,106.755,False,34.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,38.0,1.0,106.75,False,35.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,39.0,1.0,106.668,False,36.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,40.0,1.0,110.968,True,37.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,HARD,1.0,2.0,125.487,False,38.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,HARD,2.0,2.0,105.555,False,39.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,HARD,3.0,2.0,105.745,False,40.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,HARD,4.0,2.0,105.798,False,41.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,HARD,5.0,2.0,105.789,False,42.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,HARD,6.0,2.0,105.623,False,43.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,HARD,7.0,2.0,105.651,False,44.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,HARD,8.0,2.0,105.356,False,45.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,HARD,9.0,2.0,105.453,False,46.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,HARD,10.0,2.0,105.394,False,47.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,HARD,11.0,2.0,105.5,False,48.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,HARD,12.0,2.0,105.676,False,49.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,HARD,13.0,2.0,105.083,False,50.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,HARD,14.0,2.0,108.204,False,51.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,1.0,1.0,151.813,False,1.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,5.0,1.0,114.315,False,5.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,6.0,1.0,109.686,False,6.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,7.0,1.0,108.84,False,7.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,8.0,1.0,108.481,False,8.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,9.0,1.0,107.775,False,9.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,10.0,1.0,107.381,False,10.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,11.0,1.0,107.995,False,11.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,12.0,1.0,108.068,False,12.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,13.0,1.0,108.746,False,13.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,14.0,1.0,107.832,False,14.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,15.0,1.0,108.928,False,15.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,16.0,1.0,109.255,False,16.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,17.0,1.0,107.848,False,17.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,18.0,1.0,107.536,False,18.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,19.0,1.0,107.698,False,19.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,20.0,1.0,107.26,False,20.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,21.0,1.0,107.497,False,21.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,22.0,1.0,107.505,False,22.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,23.0,1.0,107.096,False,23.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,24.0,1.0,107.211,False,24.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,25.0,1.0,106.99,False,25.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,26.0,1.0,106.938,False,26.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,27.0,1.0,107.281,False,27.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,28.0,1.0,107.541,False,28.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,29.0,1.0,108.239,False,29.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,30.0,1.0,107.758,False,30.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,31.0,1.0,107.129,False,31.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,32.0,1.0,106.841,False,32.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,33.0,1.0,106.719,False,33.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,34.0,1.0,106.716,False,34.0
2025,Azerbaijan Grand Prix,GAS,Alpine,HARD,35.0,1.0,110.71,True,35.0
2025,Azerbaijan Grand Prix,GAS,Alpine,MEDIUM,1.0,2.0,124.665,False,36.0
2025,Azerbaijan Grand Prix,GAS,Alpine,MEDIUM,2.0,2.0,105.492,False,37.0
2025,Azerbaijan Grand Prix,GAS,Alpine,MEDIUM,3.0,2.0,105.636,False,38.0
2025,Azerbaijan Grand Prix,GAS,Alpine,MEDIUM,4.0,2.0,105.791,False,39.0
2025,Azerbaijan Grand Prix,GAS,Alpine,MEDIUM,5.0,2.0,105.714,False,40.0
2025,Azerbaijan Grand Prix,GAS,Alpine,MEDIUM,6.0,2.0,106.908,False,41.0
2025,Azerbaijan Grand Prix,GAS,Alpine,MEDIUM,7.0,2.0,106.49,False,42.0
2025,Azerbaijan Grand Prix,GAS,Alpine,MEDIUM,8.0,2.0,106.25,False,43.0
2025,Azerbaijan Grand Prix,GAS,Alpine,MEDIUM,9.0,2.0,106.973,False,44.0
2025,Azerbaijan Grand Prix,GAS,Alpine,MEDIUM,10.0,2.0,106.574,False,45.0
2025,Azerbaijan Grand Prix,GAS,Alpine,MEDIUM,11.0,2.0,106.106,False,46.0
2025,Azerbaijan Grand Prix,GAS,Alpine,MEDIUM,12.0,2.0,106.337,False,47.0
2025,Azerbaijan Grand Prix,GAS,Alpine,MEDIUM,13.0,2.0,108.051,False,48.0
2025,Azerbaijan Grand Prix,GAS,Alpine,MEDIUM,14.0,2.0,105.623,False,49.0
2025,Azerbaijan Grand Prix,GAS,Alpine,MEDIUM,15.0,2.0,105.628,False,50.0
2025,Azerbaijan Grand Prix,COL,Alpine,MEDIUM,1.0,1.0,148.905,False,1.0
2025,Azerbaijan Grand Prix,COL,Alpine,MEDIUM,5.0,1.0,112.759,False,5.0
2025,Azerbaijan Grand Prix,COL,Alpine,MEDIUM,6.0,1.0,109.535,False,6.0
2025,Azerbaijan Grand Prix,COL,Alpine,MEDIUM,7.0,1.0,108.843,False,7.0
2025,Azerbaijan Grand Prix,COL,Alpine,MEDIUM,8.0,1.0,107.671,False,8.0
2025,Azerbaijan Grand Prix,COL,Alpine,MEDIUM,9.0,1.0,107.998,False,9.0
2025,Azerbaijan Grand Prix,COL,Alpine,MEDIUM,10.0,1.0,107.94,False,10.0
2025,Azerbaijan Grand Prix,COL,Alpine,MEDIUM,11.0,1.0,107.73,False,11.0
2025,Azerbaijan Grand Prix,COL,Alpine,MEDIUM,12.0,1.0,108.13,False,12.0
2025,Azerbaijan Grand Prix,COL,Alpine,MEDIUM,13.0,1.0,107.873,False,13.0
2025,Azerbaijan Grand Prix,COL,Alpine,MEDIUM,14.0,1.0,107.606,False,14.0
2025,Azerbaijan Grand Prix,COL,Alpine,MEDIUM,15.0,1.0,108.678,False,15.0
2025,Azerbaijan Grand Prix,COL,Alpine,MEDIUM,16.0,1.0,110.98,True,16.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,1.0,2.0,136.628,False,17.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,2.0,2.0,107.552,False,18.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,3.0,2.0,106.941,False,19.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,4.0,2.0,107.096,False,20.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,5.0,2.0,107.166,False,21.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,6.0,2.0,106.916,False,22.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,7.0,2.0,106.766,False,23.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,8.0,2.0,107.125,False,24.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,9.0,2.0,106.947,False,25.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,10.0,2.0,106.775,False,26.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,11.0,2.0,106.565,False,27.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,12.0,2.0,107.031,False,28.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,13.0,2.0,106.875,False,29.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,14.0,2.0,106.567,False,30.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,15.0,2.0,106.693,False,31.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,16.0,2.0,106.303,False,32.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,17.0,2.0,106.453,False,33.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,18.0,2.0,106.293,False,34.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,19.0,2.0,106.498,False,35.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,20.0,2.0,106.658,False,36.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,21.0,2.0,106.281,False,37.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,22.0,2.0,106.681,False,38.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,23.0,2.0,106.498,False,39.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,24.0,2.0,106.055,False,40.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,25.0,2.0,106.845,False,41.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,26.0,2.0,106.375,False,42.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,27.0,2.0,106.52,False,43.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,28.0,2.0,106.539,False,44.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,29.0,2.0,106.774,False,45.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,30.0,2.0,106.097,False,46.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,31.0,2.0,106.338,False,47.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,32.0,2.0,108.436,False,48.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,33.0,2.0,107.55,False,49.0
2025,Azerbaijan Grand Prix,COL,Alpine,HARD,34.0,2.0,106.158,False,50.0
2025,Singapore Grand Prix,RUS,Mercedes,MEDIUM,1.0,1.0,103.905,False,1.0
2025,Singapore Grand Prix,RUS,Mercedes,MEDIUM,2.0,1.0,99.149,False,2.0
2025,Singapore Grand Prix,RUS,Mercedes,MEDIUM,3.0,1.0,98.035,False,3.0
2025,Singapore Grand Prix,RUS,Mercedes,MEDIUM,4.0,1.0,97.57,False,4.0
2025,Singapore Grand Prix,RUS,Mercedes,MEDIUM,5.0,1.0,97.184,False,5.0
2025,Singapore Grand Prix,RUS,Mercedes,MEDIUM,6.0,1.0,96.854,False,6.0
2025,Singapore Grand Prix,RUS,Mercedes,MEDIUM,7.0,1.0,96.768,False,7.0
2025,Singapore Grand Prix,RUS,Mercedes,MEDIUM,8.0,1.0,96.655,False,8.0
2025,Singapore Grand Prix,RUS,Mercedes,MEDIUM,9.0,1.0,96.726,False,9.0
2025,Singapore Grand Prix,RUS,Mercedes,MEDIUM,10.0,1.0,96.665,False,10.0
2025,Singapore Grand Prix,RUS,Mercedes,MEDIUM,11.0,1.0,96.712,False,11.0
2025,Singapore Grand Prix,RUS,Mercedes,MEDIUM,12.0,1.0,96.485,False,12.0
2025,Singapore Grand Prix,RUS,Mercedes,MEDIUM,13.0,1.0,96.63,False,13.0
2025,Singapore Grand Prix,RUS,Mercedes,MEDIUM,14.0,1.0,96.822,False,14.0
2025,Singapore Grand Prix,RUS,Mercedes,MEDIUM,15.0,1.0,97.152,False,15.0
2025,Singapore Grand Prix,RUS,Mercedes,MEDIUM,16.0,1.0,96.903,False,16.0
2025,Singapore Grand Prix,RUS,Mercedes,MEDIUM,17.0,1.0,96.973,False,17.0
2025,Singapore Grand Prix,RUS,Mercedes,MEDIUM,18.0,1.0,97.039,False,18.0
2025,Singapore Grand Prix,RUS,Mercedes,MEDIUM,19.0,1.0,96.916,False,19.0
2025,Singapore Grand Prix,RUS,Mercedes,MEDIUM,20.0,1.0,97.259,False,20.0
2025,Singapore Grand Prix,RUS,Mercedes,MEDIUM,21.0,1.0,97.109,False,21.0
2025,Singapore Grand Prix,RUS,Mercedes,MEDIUM,22.0,1.0,97.226,False,22.0
2025,Singapore Grand Prix,RUS,Mercedes,MEDIUM,23.0,1.0,97.158,False,23.0
2025,Singapore Grand Prix,RUS,Mercedes,MEDIUM,24.0,1.0,97.199,False,24.0
2025,Singapore Grand Prix,RUS,Mercedes,MEDIUM,25.0,1.0,103.178,True,25.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,1.0,2.0,113.098,False,26.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,2.0,2.0,95.676,False,27.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,3.0,2.0,95.843,False,28.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,4.0,2.0,95.795,False,29.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,5.0,2.0,96.027,False,30.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,6.0,2.0,95.912,False,31.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,7.0,2.0,95.836,False,32.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,8.0,2.0,96.123,False,33.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,9.0,2.0,95.904,False,34.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,10.0,2.0,95.879,False,35.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,11.0,2.0,95.91,False,36.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,12.0,2.0,96.119,False,37.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,13.0,2.0,96.189,False,38.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,14.0,2.0,96.248,False,39.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,15.0,2.0,96.357,False,40.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,16.0,2.0,96.128,False,41.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,17.0,2.0,97.0,False,42.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,18.0,2.0,97.065,False,43.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,19.0,2.0,97.89,False,44.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,20.0,2.0,97.401,False,45.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,21.0,2.0,97.026,False,46.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,22.0,2.0,96.761,False,47.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,23.0,2.0,96.183,False,48.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,24.0,2.0,96.077,False,49.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,25.0,2.0,96.223,False,50.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,26.0,2.0,97.317,False,51.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,27.0,2.0,97.388,False,52.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,28.0,2.0,96.261,False,53.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,29.0,2.0,96.254,False,54.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,30.0,2.0,96.153,False,55.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,31.0,2.0,96.333,False,56.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,32.0,2.0,96.133,False,57.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,33.0,2.0,96.088,False,58.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,34.0,2.0,96.405,False,59.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,35.0,2.0,96.381,False,60.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,36.0,2.0,96.257,False,61.0
2025,Singapore Grand Prix,RUS,Mercedes,HARD,37.0,2.0,96.455,False,62.0
2025,Singapore Grand Prix,VER,Red Bull Racing,SOFT,4.0,1.0,104.887,False,1.0
2025,Singapore Grand Prix,VER,Red Bull Racing,SOFT,5.0,1.0,99.698,False,2.0
2025,Singapore Grand Prix,VER,Red Bull Racing,SOFT,6.0,1.0,98.481,False,3.0
2025,Singapore Grand Prix,VER,Red Bull Racing,SOFT,7.0,1.0,98.077,False,4.0
2025,Singapore Grand Prix,VER,Red Bull Racing,SOFT,8.0,1.0,97.504,False,5.0
2025,Singapore Grand Prix,VER,Red Bull Racing,SOFT,9.0,1.0,97.326,False,6.0
2025,Singapore Grand Prix,VER,Red Bull Racing,SOFT,10.0,1.0,97.149,False,7.0
2025,Singapore Grand Prix,VER,Red Bull Racing,SOFT,11.0,1.0,97.136,False,8.0
2025,Singapore Grand Prix,VER,Red Bull Racing,SOFT,12.0,1.0,97.165,False,9.0
2025,Singapore Grand Prix,VER,Red Bull Racing,SOFT,13.0,1.0,97.239,False,10.0
2025,Singapore Grand Prix,VER,Red Bull Racing,SOFT,14.0,1.0,97.223,False,11.0
2025,Singapore Grand Prix,VER,Red Bull Racing,SOFT,15.0,1.0,97.187,False,12.0
2025,Singapore Grand Prix,VER,Red Bull Racing,SOFT,16.0,1.0,97.332,False,13.0
2025,Singapore Grand Prix,VER,Red Bull Racing,SOFT,17.0,1.0,97.472,False,14.0
2025,Singapore Grand Prix,VER,Red Bull Racing,SOFT,18.0,1.0,97.292,False,15.0
2025,Singapore Grand Prix,VER,Red Bull Racing,SOFT,19.0,1.0,97.318,False,16.0
2025,Singapore Grand Prix,VER,Red Bull Racing,SOFT,20.0,1.0,97.231,False,17.0
2025,Singapore Grand Prix,VER,Red Bull Racing,SOFT,21.0,1.0,97.449,False,18.0
2025,Singapore Grand Prix,VER,Red Bull Racing,SOFT,22.0,1.0,103.287,True,19.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,1.0,2.0,113.036,False,20.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,2.0,2.0,96.786,False,21.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,3.0,2.0,96.33,False,22.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,4.0,2.0,96.084,False,23.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,5.0,2.0,96.359,False,24.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,6.0,2.0,95.87,False,25.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,7.0,2.0,95.938,False,26.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,8.0,2.0,96.002,False,27.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,9.0,2.0,95.732,False,28.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,10.0,2.0,96.15,False,29.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,11.0,2.0,95.649,False,30.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,12.0,2.0,95.751,False,31.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,13.0,2.0,95.684,False,32.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,14.0,2.0,95.676,False,33.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,15.0,2.0,95.815,False,34.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,16.0,2.0,95.898,False,35.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,17.0,2.0,97.774,False,36.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,18.0,2.0,96.42,False,37.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,19.0,2.0,96.064,False,38.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,20.0,2.0,96.298,False,39.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,21.0,2.0,96.13,False,40.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,22.0,2.0,96.263,False,41.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,23.0,2.0,96.448,False,42.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,24.0,2.0,97.09,False,43.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,25.0,2.0,96.872,False,44.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,26.0,2.0,97.805,False,45.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,27.0,2.0,97.54,False,46.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,28.0,2.0,97.51,False,47.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,29.0,2.0,97.119,False,48.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,30.0,2.0,96.211,False,49.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,31.0,2.0,96.08,False,50.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,32.0,2.0,96.257,False,51.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,33.0,2.0,96.687,False,52.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,34.0,2.0,97.611,False,53.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,35.0,2.0,96.581,False,54.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,36.0,2.0,96.326,False,55.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,37.0,2.0,96.666,False,56.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,38.0,2.0,96.142,False,57.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,39.0,2.0,95.982,False,58.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,40.0,2.0,95.999,False,59.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,41.0,2.0,96.194,False,60.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,42.0,2.0,96.036,False,61.0
2025,Singapore Grand Prix,VER,Red Bull Racing,HARD,43.0,2.0,96.479,False,62.0
2025,Singapore Grand Prix,NOR,McLaren,MEDIUM,1.0,1.0,105.566,False,1.0
2025,Singapore Grand Prix,NOR,McLaren,MEDIUM,2.0,1.0,99.639,False,2.0
2025,Singapore Grand Prix,NOR,McLaren,MEDIUM,3.0,1.0,98.753,False,3.0
2025,Singapore Grand Prix,NOR,McLaren,MEDIUM,4.0,1.0,98.211,False,4.0
2025,Singapore Grand Prix,NOR,McLaren,MEDIUM,5.0,1.0,98.066,False,5.0
2025,Singapore Grand Prix,NOR,McLaren,MEDIUM,6.0,1.0,97.597,False,6.0
2025,Singapore Grand Prix,NOR,McLaren,MEDIUM,7.0,1.0,97.199,False,7.0
2025,Singapore Grand Prix,NOR,McLaren,MEDIUM,8.0,1.0,97.032,False,8.0
2025,Singapore Grand Prix,NOR,McLaren,MEDIUM,9.0,1.0,97.125,False,9.0
2025,Singapore Grand Prix,NOR,McLaren,MEDIUM,10.0,1.0,97.259,False,10.0
2025,Singapore Grand Prix,NOR,McLaren,MEDIUM,11.0,1.0,97.13,False,11.0
2025,Singapore Grand Prix,NOR,McLaren,MEDIUM,12.0,1.0,97.157,False,12.0
2025,Singapore Grand Prix,NOR,McLaren,MEDIUM,13.0,1.0,97.04,False,13.0
2025,Singapore Grand Prix,NOR,McLaren,MEDIUM,14.0,1.0,97.333,False,14.0
2025,Singapore Grand Prix,NOR,McLaren,MEDIUM,15.0,1.0,97.198,False,15.0
2025,Singapore Grand Prix,NOR,McLaren,MEDIUM,16.0,1.0,97.329,False,16.0
2025,Singapore Grand Prix,NOR,McLaren,MEDIUM,17.0,1.0,97.177,False,17.0
2025,Singapore Grand Prix,NOR,McLaren,MEDIUM,18.0,1.0,97.444,False,18.0
2025,Singapore Grand Prix,NOR,McLaren,MEDIUM,19.0,1.0,97.559,False,19.0
2025,Singapore Grand Prix,NOR,McLaren,MEDIUM,20.0,1.0,97.016,False,20.0
2025,Singapore Grand Prix,NOR,McLaren,MEDIUM,21.0,1.0,96.638,False,21.0
2025,Singapore Grand Prix,NOR,McLaren,MEDIUM,22.0,1.0,96.688,False,22.0
2025,Singapore Grand Prix,NOR,McLaren,MEDIUM,23.0,1.0,96.81,False,23.0
2025,Singapore Grand Prix,NOR,McLaren,MEDIUM,24.0,1.0,96.959,False,24.0
2025,Singapore Grand Prix,NOR,McLaren,MEDIUM,25.0,1.0,97.153,False,25.0
2025,Singapore Grand Prix,NOR,McLaren,MEDIUM,26.0,1.0,102.705,True,26.0
2025,Singapore Grand Prix,NOR,McLaren,HARD,1.0,2.0,111.946,False,27.0
2025,Singapore Grand Prix,NOR,McLaren,HARD,2.0,2.0,95.623,False,28.0
2025,Singapore Grand Prix,NOR,McLaren,HARD,3.0,2.0,95.697,False,29.0
2025,Singapore Grand Prix,NOR,McLaren,HARD,4.0,2.0,95.765,False,30.0
2025,Singapore Grand Prix,NOR,McLaren,HARD,5.0,2.0,95.721,False,31.0
2025,Singapore Grand Prix,NOR,McLaren,HARD,6.0,2.0,95.636,False,32.0
2025,Singapore Grand Prix,NOR,McLaren,HARD,7.0,2.0,95.709,False,33.0
2025,Singapore Grand Prix,NOR,McLaren,HARD,8.0,2.0,95.847,False,34.0
2025,Singapore Grand Prix,NOR,McLaren,HARD,9.0,2.0,95.987,False,35.0
2025,Singapore Grand Prix,NOR,McLaren,HARD,10.0,2.0,95.555,False,36.0
2025,Singapore Grand Prix,NOR,McLaren,HARD,11.0,2.0,95.996,False,37.0
2025,Singapore Grand Prix,NOR,McLaren,HARD,12.0,2.0,96.0,False,38.0
2025,Singapore Grand Prix,NOR,McLaren,HARD,13.0,2.0,95.926,False,39.0
